index,video_time_s,timer,rate_hz,last_event_time,event_count
"425","839.10s","00:13:49","1,360","05:19:23. 515 pm","1067"
"426","840.12s","00:13:50","1,360","05:19:26. 909 pm","1068"
"427","841.10s","00:13:51","1,360","05:19:26. 909 pm","1068"
"428","842.10s","00:13:52","1,360","05:19:26. 909 pm","1068"
"429","843.12s","00:13:53","1,360","05:19:26. 909 pm","1068"
"430","844.11s","00:13:54","1,360","05:19:26. 909 pm","1068"
"431","845.10s","00:13:55","1,360","05:19:31. 662 pm","1070"
"432","846.11s","00:13:56","1,360","05:19:32. 654 pm","1073"
"433","847.13s","00:13:57","1,360","05:19:33. 658 pm","1074"
"434","848.12s","00:13:58","1,360","05:19:34. 162 pm","1076"
"435","849.12s","00:13:59","1,360","05:19:35. 666 pm","1078"
"436","850.11s","00:14:00","1,360","05:19:35. 666 pm","1080"
"437","851.14s","00:14:01","1,360","05:19:36. 667 pm","1080"
"438","852.10s","00:14:02","1,360","05:19:37. 664 pm","1083"
"439","853.13s","00:14:03","1,360","05:19:38. 659 pm","1084"
"440","854.09s","00:14:04","1,360","05:19:38. 659 pm","1089"
"441","855.13s","00:14:05","1,360","05:19:41. 159 pm","1090"
"442","856.08s","00:14:06","1,360","05:19:42. 667 pm","1093"
"443","857.09s","00:14:07","1,360","05:19:43. 671 pm","1094"
"444","858.11s","00:14:08","1,360","05:19:44. 670 pm","1096"
"445","859.11s","00:14:09","1,360","05:19:45. 165 pm","1097"
"446","860.11s","00:14:10","1,360","05:19:45. 165 pm","1097"
"447","861.12s","00:14:11","1,360","05:19:45. 165 pm","1097"
"448","862.12s","00:14:12","1,360","05:19:45. 165 pm","1097"
"449","863.12s","00:14:13","1,360","05:19:50. 059 pm","1100"
"450","864.12s","00:14:14","1,360","05:19:51. 186 pm","1102"
"451","865.12s","00:14:15","1,360","05:19:51. 186 pm","1102"
"452","866.14s","00:14:16","1,360","05:19:53. 062 pm","1105"
"453","867.11s","00:14:17","1,360","05:19:53. 062 pm","1108"
"454","868.11s","00:14:18","1,360","05:19:55. 088 pm","1109"
"455","869.12s","00:14:19","1,360","05:19:56. 215 pm","1111"
"456","870.12s","00:14:20","1,360","05:19:57. 207 pm","1113"
"457","871.09s","00:14:21","1,360","05:19:57. 207 pm","1113"
"458","872.12s","00:14:22","1,360","05:19:58. 578 pm","1114"
"459","873.13s","00:14:23","1,360","05:19:58. 578 pm","1116"
"460","874.17s","00:14:24","1,360","05:20:00. 574 pm","1117"
"461","875.21s","00:14:25","1,360","05:20:01. 443 pm","1118"
"462","876.38s","00:14:26","1,360","05:20:01. 443 pm","1118"
"463","877.38s","00:14:27","1,360","05:20:01. 443 pm","1119"
"464","878.39s","00:14:28","1,360","05:20:05. 182 pm","1120"
"465","879.41s","00:14:29","1,360","05:20:05. 182 pm","1120"
"466","880.38s","00:14:30","1,360","05:20:07. 181 pm","1122"
"467","881.41s","00:14:31","1,360","05:20:07. 680 pm","1123"
"468","882.64s","00:14:32","1,360","05:20:08. 679 pm","1125"
"469","884.75s","00:14:34","1,360","05:20:10. 062 pm","1126"
"470","886.47s","00:14:36","1,360","05:20:13. 088 pm","1132"
"471","888.46s","00:14:38","1,360","05:20:13. 088 pm","1134"
"472","890.44s","00:14:40","1,360","05:20:17. 600 pm","1138"
"473","892.43s","00:14:42","1,360","05:20:19. 591 pm","1142"
"474","894.47s","00:14:44","1,360","05:20:21. 095 pm","1145"
"475","900.48s","00:14:46","1,360","05:20:24. 093 pm","1151"
"476","906.53s","00:14:52","1,360","05:20:30. 114 pm","1159"
"477","912.43s","00:14:58","1,360","05:20:35. 835 pm","1163"
"478","918.44s","00:15:04","1,250","05:20:41. 862 pm","1170"
"479","921.37s","00:15:10","1,250","05:20:48. 146 pm","1179"
"480","922.53s","00:15:12","1,250","05:20:48. 146 pm","1179"
"481","923.52s","00:15:13","1,250","05:20:49. 152 pm","1181"
"482","924.53s","00:15:14","1,250","05:20:49. 152 pm","1183"
"483","925.56s","00:15:15","1,250","05:20:51. 294 pm","1186"
"484","926.59s","00:15:16","1,250","05:20:53. 044 pm","1188"
"485","927.59s","00:15:17","1,250","05:20:53. 044 pm","1190"
"486","928.70s","00:15:18","1,250","05:20:55. 183 pm","1191"
"487","930.05s","00:15:19","1,250","05:20:56. 180 pm","1193"
"488","931.18s","00:15:21","1,250","05:20:57. 466 pm","1194"
"489","932.43s","00:15:22","1,250","05:20:58. 607 pm","1196"
"490","933.59s","00:15:23","1,250","05:20:59. 610 pm","1196"
"491","934.63s","00:15:24","1,250","05:20:59. 610 pm","1196"
"492","935.83s","00:15:25","1,250","05:21:02. 9545 pm","1200"
"493","937.12s","00:15:27","1,250","05:21:03. 554 pm","1203"
"494","938.18s","00:15:28","1,250","05:21:04. 050 pm","1205"
"495","939.19s","00:15:29","1,250","05:21:05. 574 pm","1207"
"496","940.24s","00:15:30","1,250","05:21:07. 221 pm","1208"
"497","941.23s","00:15:31","1,250","05:21:07. 221 pm","1210"
"498","942.19s","00:15:32","1,250","05:21:08. 750 pm","1211"
"499","943.21s","00:15:33","1,250","05:21:09. 246 pm","1212"
"500","944.20s","00:15:34","1,250","05:21:09. 246 pm","1213"
"501","945.27s","00:15:35","1,250","05:21:11. 380 pm","1213"
"502","946.27s","00:15:36","1,250","05:21:11. 877 pm","1215"
"503","947.25s","00:15:37","1,250","05:21:13. 380 pm","1217"
"504","948.26s","00:15:38","1,250","05:21:14. 382 pm","1219"
"505","949.27s","00:15:39","1,250","05:21:15. 504 pm","1220"
"506","950.25s","00:15:40","1,250","05:21:17. 134 pm","1221"
"507","951.23s","00:15:41","1,250","05:21:17. 636 pm","1222"
"508","952.23s","00:15:42","1,250","05:21:17. 636 pm","1223"
"509","953.24s","00:15:43","1,250","05:21:19. 899 pm","1225"
"510","954.25s","00:15:44","1,250","05:21:20. 395 pm","1225"
"511","955.32s","00:15:45","1,250","05:21:20. 395 pm","1225"
"512","956.49s","00:15:46","1,250","05:21:23. 310 pm","1226"
"513","957.50s","00:15:47","1,250","05:21:24. 053 pm","1227"
"514","958.51s","00:15:48","1,250","05:21:25. 554 pm","1229"
"515","959.50s","00:15:49","1,250","05:21:25. 554 pm","1230"
"516","960.51s","00:15:50","1,250","05:21:27. 047 pm","1231"
"517","961.49s","00:15:51","1,250","05:21:27. 047 pm","1232"
"518","962.52s","00:15:52","1,250","05:21:28. 544 pm","1232"
"519","963.48s","00:15:53","1,250","05:21:30. 049 pm","1233"
"520","964.47s","00:15:54","1,250","05:21:30. 049 pm","1233"
"521","965.50s","00:15:55","1,250","05:21:31. 413 pm","1235"
"522","966.48s","00:15:56","1,250","05:21:32. 938 pm","1237"
"523","967.47s","00:15:57","1,250","05:21:33. 436 pm","1238"
"524","968.48s","00:15:58","1,250","05:21:33. 935 pm","1239"
"525","969.54s","00:15:59","1,250","05:21:34. 445 pm","1240"
"526","970.74s","00:16:00","1,250","05:21:34. 445 pm","1241"
"527","971.75s","00:16:01","1,250","05:21:36. 704 pm","1242"
"528","972.74s","00:16:02","1,250","05:21:38. 875 pm","1245"
"529","973.77s","00:16:03","1,250","05:21:40. 118 pm","1246"
"530","974.77s","00:16:04","1,250","05:21:40. 118 pm","1246"
"531","975.77s","00:16:05","1,250","05:21:41. 269 pm","1248"
"532","976.78s","00:16:06","1,250","05:21:41. 269 pm","1250"
"533","977.77s","00:16:07","1,250","05:21:43. 390 pm","1251"
"534","978.78s","00:16:08","1,250","05:21:43. 894 pm","1252"
"535","979.77s","00:16:09","1,250","05:21:44. 642 pm","1253"
"536","980.78s","00:16:10","1,250","05:21:45. 760 pm","1253"
"537","981.75s","00:16:11","1,250","05:21:47. 754 pm","1255"
"538","982.79s","00:16:12","1,250","05:21:47. 754 pm","1256"
"539","983.97s","00:16:13","1,250","05:21:49. 870 pm","1258"
"540","984.98s","00:16:15","1,250","05:21:51. 384 pm","1259"
"541","985.96s","00:16:16","1,250","05:21:51. 882 pm","1262"
"542","986.96s","00:16:17","1,250","05:21:53. 140 pm","1264"
"543","988.00s","00:16:18","1,250","05:21:54. 657 pm","1266"
"544","988.98s","00:16:19","1,250","05:21:55. 690 pm","1267"
"545","989.98s","00:16:20","1,250","05:21:55. 690 pm","1269"
"546","990.99s","00:16:21","1,250","05:21:57. 191 pm","1270"
"547","991.98s","00:16:22","1,250","05:21:57. 690 pm","1271"
"548","992.97s","00:16:23","1,250","05:21:59. 062 pm","1273"
"549","994.00s","00:16:24","1,250","05:22:00. 685 pm","1274"
"550","995.00s","00:16:25","1,250","05:22:00. 685 pm","1274"
"551","996.01s","00:16:26","1,250","05:22:03. 103 pm","1276"
"552","997.01s","00:16:27","1,250","05:22:03. 606 pm","1277"
"553","997.99s","00:16:28","1,250","05:22:03. 606 pm","1277"
"554","998.97s","00:16:29","1,250","05:22:05. 116 pm","1280"
"555","1000.03s","00:16:30","1,250","05:22:06. 638 pm","1281"
"556","1001.00s","00:16:31","1,250","05:22:07. 659 pm","1284"
"557","1002.00s","00:16:32","1,250","05:22:08. 409 pm","1284"
"558","1003.03s","00:16:33","1,250","05:22:09. 540 pm","1285"
"559","1004.00s","00:16:34","1,250","05:22:10. 919 pm","1287"
"560","1005.06s","00:16:35","1,250","05:22:11. 417 pm","1287"
"561","1006.27s","00:16:36","1,250","05:22:12. 539 pm","1289"
"562","1007.32s","00:16:37","1,250","05:22:14. 535 pm","1292"
"563","1008.50s","00:16:38","1,250","05:22:15. 279 pm","1293"
"564","1009.51s","00:16:39","1,250","05:22:15. 279 pm","1293"
"565","1010.69s","00:16:40","1,320","05:22:16. 791 pm","1296"
"566","1011.81s","00:16:41","1,320","05:22:17. 795 pm","1297"
"567","1013.04s","00:16:43","1,320","05:22:19. 567 pm","1299"
"568","1014.25s","00:16:44","1,320","05:22:21. 070 pm","1301"
"569","1015.36s","00:16:45","1,320","05:22:21. 817 pm","1302"
"570","1016.52s","00:16:46","1,320","05:22:23. 446 pm","1305"
"571","1017.53s","00:16:47","1,320","05:22:23. 446 pm","1305"
"572","1018.55s","00:16:48","1,320","05:22:24. 442 pm","1306"
"573","1019.72s","00:16:49","1,320","05:22:25. 450 pm","1311"
"574","1020.77s","00:16:50","1,320","05:22:27. 465 pm","1313"
"575","1021.74s","00:16:51","1,320","05:22:28. 464 pm","1314"
"576","1022.70s","00:16:52","1,320","05:22:28. 969 pm","1315"
"577","1023.69s","00:16:53","1,320","05:22:30. 470 pm","1316"
"578","1024.71s","00:16:54","1,320","05:22:30. 968 pm","1318"
"579","1025.72s","00:16:55","1,320","05:22:32. 459 pm","1320"
"580","1026.71s","00:16:56","1,320","05:22:32. 459 pm","1321"
"581","1027.70s","00:16:57","1,320","05:22:33. 959 pm","1321"
"582","1028.71s","00:16:58","1,320","05:22:35. 335 pm","1324"
"583","1029.70s","00:16:59","1,320","05:22:36. 340 pm","1325"
"584","1030.66s","00:17:00","1,320","05:22:36. 340 pm","1327"
"585","1031.68s","00:17:01","1,320","05:22:37. 722 pm","1327"
"586","1032.70s","00:17:02","1,320","05:22:37. 722 pm","1327"
"587","1033.68s","00:17:03","1,320","05:22:37. 722 pm","1327"
"588","1034.69s","00:17:04","1,320","05:22:40. 998 pm","1328"
"589","1035.72s","00:17:05","1,320","05:22:40. 998 pm","1328"
"590","1036.71s","00:17:06","1,320","05:22:40. 998 pm","1328"
"591","1037.69s","00:17:07","1,320","05:22:40. 998 pm","1328"
"592","1038.70s","00:17:08","1,320","05:22:45. 278 pm","1330"
"593","1039.75s","00:17:09","1,320","05:22:46. 426 pm","1331"
"594","1040.78s","00:17:10","1,320","05:22:47. 436 pm","1334"
"595","1041.73s","00:17:11","1,320","05:22:48. 733 pm","1335"
"596","1042.72s","00:17:12","1,320","05:22:49. 365 pm","1337"
"597","1043.70s","00:17:13","1,320","05:22:50. 621 pm","1339"
"598","1044.70s","00:17:14","1,320","05:22:51. 616 pm","1340"
"599","1045.73s","00:17:15","1,320","05:22:51. 616 pm","1342"
"600","1046.71s","00:17:16","1,320","05:22:53. 117 pm","1345"
"601","1047.71s","00:17:17","1,320","05:22:54. 252 pm","1345"
"602","1048.74s","00:17:18","1,320","05:22:55. 126 pm","1347"
"603","1049.71s","00:17:19","1,320","05:22:56. 020 pm","1347"
"604","1050.68s","00:17:20","1,320","05:22:56. 020 pm","1347"
"605","1051.70s","00:17:21","1,320","05:22:56. 020 pm","1347"
"606","1052.72s","00:17:22","1,320","05:22:59. 166 pm","1352"
"607","1053.71s","00:17:23","1,320","05:22:59. 166 pm","1352"
"608","1054.70s","00:17:24","1,320","05:22:59. 166 pm","1353"
"609","1055.70s","00:17:25","1,320","05:23:01. 823 pm","1353"
"610","1056.71s","00:17:26","1,320","05:23:02. 876 pm","1356"
"611","1057.72s","00:17:27","1,320","05:23:03. 498 pm","1356"
"612","1058.71s","00:17:28","1,320","05:23:03. 498 pm","1356"
"613","1059.73s","00:17:29","1,320","05:23:03. 498 pm","1356"
"614","1060.70s","00:17:30","1,320","05:23:03. 498 pm","1356"
"615","1061.70s","00:17:31","1,320","05:23:03. 498 pm","1356"
"616","1062.74s","00:17:32","1,320","05:23:03. 498 pm","1356"
"617","1063.70s","00:17:33","1,320","05:23:08. 015 pm","1357"
"618","1064.69s","00:17:34","1,320","05:23:08. 525 pm","1359"
"619","1065.72s","00:17:35","1,320","05:23:09. 281 pm","1359"
"620","1066.67s","00:17:36","1,320","05:23:10. 282 pm","1360"
"621","1067.67s","00:17:37","1,320","05:23:11. 275 pm","1362"
"622","1068.67s","00:17:38","1,320","05:23:12. 526 pm","1362"
"623","1069.67s","00:17:39","1,320","05:23:14. 919 pm","1364"
"624","1070.69s","00:17:40","1,320","05:23:15. 423 pm","1365"
"625","1071.71s","00:17:41","1,320","05:23:17. 175 pm","1366"
"626","1072.69s","00:17:42","1,320","05:23:17. 175 pm","1366"
"627","1073.71s","00:17:43","1,320","05:23:17. 175 pm","1366"
"628","1074.73s","00:17:44","1,320","05:23:17. 175 pm","1366"
"629","1075.70s","00:17:45","1,320","05:23:19. 672 pm","1370"
"630","1076.71s","00:17:46","1,320","05:23:21. 166 pm","1371"
"631","1077.70s","00:17:47","1,320","05:23:21. 682 pm","1373"
"632","1078.72s","00:17:48","1,320","05:23:24. 210 pm","1374"
"633","1079.71s","00:17:49","1,320","05:23:24. 210 pm","1375"
"634","1080.71s","00:17:50","1,320","05:23:27. 472 pm","1376"
"635","1081.69s","00:17:51","1,320","05:23:27. 472 pm","1376"
"636","1082.67s","00:17:52","1,320","05:23:29. 470 pm","1379"
"637","1083.68s","00:17:53","1,320","05:23:29. 971 pm","1379"
"638","1084.69s","00:17:54","1,320","05:23:30. 985 pm","1383"
"639","1085.68s","00:17:55","1,320","05:23:31. 987 pm","1384"
"640","1086.70s","00:17:56","1,320","05:23:32. 482 pm","1384"
"641","1087.67s","00:17:57","1,320","05:23:34. 476 pm","1385"
"642","1088.72s","00:17:58","1,320","05:23:34. 476 pm","1385"
"643","1089.71s","00:17:59","1,320","05:23:34. 476 pm","1385"
"644","1090.73s","00:18:00","1,320","05:23:36. 739 pm","1387"
"645","1091.70s","00:18:01","1,320","05:23:36. 739 pm","1387"
"646","1092.72s","00:18:02","1,320","05:23:36. 739 pm","1388"
"647","1093.71s","00:18:03","1,320","05:23:40. 140 pm","1389"
"648","1094.69s","00:18:04","1,320","05:23:40. 894 pm","1390"
"649","1095.71s","00:18:05","1,320","05:23:40. 894 pm","1390"
"650","1096.71s","00:18:06","1,320","05:23:40. 894 pm","1390"
"651","1097.67s","00:18:07","1,320","05:23:44. 039 pm","1391"
"652","1098.69s","00:18:08","1,320","05:23:45. 301 pm","1393"
"653","1099.70s","00:18:09","1,320","05:23:46. 310 pm","1395"
"654","1100.67s","00:18:10","1,320","05:23:46. 815 pm","1397"
"655","1101.67s","00:18:11","1,320","05:23:48. 347 pm","1399"
"656","1102.69s","00:18:12","1,320","05:23:48. 848 pm","1399"
"657","1103.69s","00:18:13","1,320","05:23:49. 980 pm","1402"
"658","1104.68s","00:18:14","1,320","05:23:50. 999 pm","1402"
"659","1105.74s","00:18:15","1,320","05:23:50. 999 pm","1402"
"660","1106.72s","00:18:16","1,320","05:23:50. 999 pm","1402"
"661","1107.68s","00:18:17","1,320","05:23:50. 999 pm","1402"
"662","1108.69s","00:18:18","1,320","05:23:55. 124 pm","1404"
"663","1109.71s","00:18:19","1,320","05:23:55. 124 pm","1404"
"664","1110.71s","00:18:20","1,110","05:23:55. 124 pm","1405"
"665","1111.72s","00:18:21","1,110","05:23:57. 368 pm","1405"
"666","1112.69s","00:18:22","1,110","05:23:57. 368 pm","1405"
"667","1113.68s","00:18:23","1,110","05:23:59. 981 pm","1407"
"668","1114.69s","00:18:24","1,110","05:24:00. 481 pm","1408"
"669","1115.69s","00:18:25","1,110","05:24:01. 602 pm","1409"
"670","1116.68s","00:18:26","1,110","05:24:03. 243 pm","1410"
"671","1117.72s","00:18:27","1,110","05:24:03. 243 pm","1410"
"672","1118.68s","00:18:28","1,110","05:24:05. 239 pm","1411"
"673","1119.69s","00:18:29","1,110","05:24:05. 746 pm","1414"
"674","1120.74s","00:18:30","1,110","05:24:06. 739 pm","1414"
"675","1121.72s","00:18:31","1,110","05:24:08. 496 pm","1416"
"676","1122.74s","00:18:32","1,110","05:24:09. 501 pm","1417"
"677","1123.80s","00:18:33","1,110","05:24:10. 523 pm","1420"
"678","1124.95s","00:18:34","1,110","05:24:12. 044 pm","1422"
"679","1125.98s","00:18:35","1,110","05:24:12. 044 pm","1422"
"680","1127.01s","00:18:36","1,110","05:24:12. 542 pm","1423"
"681","1127.97s","00:18:37","1,110","05:24:12. 542 pm","1423"
"682","1128.97s","00:18:38","1,110","05:24:12. 542 pm","1424"
"683","1129.95s","00:18:39","1,110","05:24:16. 058 pm","1424"
"684","1130.95s","00:18:40","1,110","05:24:16. 058 pm","1424"
"685","1131.94s","00:18:41","1,110","05:24:16. 058 pm","1424"
"686","1132.97s","00:18:42","1,110","05:24:16. 058 pm","1425"
"687","1133.94s","00:18:43","1,110","05:24:20. 917 pm","1426"
"688","1134.96s","00:18:44","1,110","05:24:20. 917 pm","1426"
"689","1135.97s","00:18:45","1,110","05:24:23. 035 pm","1427"
"690","1136.95s","00:18:46","1,110","05:24:23. 035 pm","1428"
"691","1137.93s","00:18:47","1,110","05:24:24. 652 pm","1429"
"692","1138.97s","00:18:49","1,110","05:24:24. 652 pm","1431"
"693","1140.19s","00:18:50","1,110","05:24:26. 890 pm","1432"
"694","1141.20s","00:18:51","1,110","05:24:26. 890 pm","1435"
"695","1142.21s","00:18:52","1,110","05:24:28. 396 pm","1436"
"696","1143.22s","00:18:53","1,110","05:24:28. 897 pm","1437"
"697","1144.19s","00:18:54","1,110","05:24:30. 964 pm","1439"
"698","1145.19s","00:18:55","1,110","05:24:32. 232 pm","1440"
"699","1146.21s","00:18:56","1,110","05:24:33. 254 pm","1442"
"700","1147.20s","00:18:57","1,110","05:24:33. 905 pm","1443"
"701","1148.20s","00:18:58","1,110","05:24:33. 905 pm","1444"
"702","1149.20s","00:18:59","1,110","05:24:36. 161 pm","1445"
"703","1150.21s","00:19:00","1,110","05:24:36. 161 pm","1445"
"704","1151.18s","00:19:01","1,110","05:24:37. 674 pm","1448"
"705","1152.18s","00:19:02","1,110","05:24:38. 705 pm","1451"
"706","1153.25s","00:19:03","1,110","05:24:39. 458 pm","1451"
"707","1154.20s","00:19:04","1,110","05:24:39. 458 pm","1451"
"708","1155.21s","00:19:05","1,110","05:24:39. 458 pm","1451"
"709","1156.20s","00:19:06","1,110","05:24:39. 458 pm","1453"
"710","1157.21s","00:19:07","1,110","05:24:43. 095 pm","1453"
"711","1158.23s","00:19:08","1,110","05:24:44. 475 pm","1454"
"712","1159.21s","00:19:09","1,110","05:24:45. 591 pm","1455"
"713","1160.19s","00:19:10","1,110","05:24:46. 214 pm","1457"
"714","1161.21s","00:19:11","1,110","05:24:47. 222 pm","1459"
"715","1162.22s","00:19:12","1,110","05:24:49. 223 pm","1460"
"716","1163.18s","00:19:13","1,110","05:24:49. 223 pm","1461"
"717","1164.18s","00:19:14","1,110","05:24:50. 343 pm","1462"
"718","1165.20s","00:19:15","1,110","05:24:51. 467 pm","1462"
"719","1166.20s","00:19:16","1,110","05:24:51. 467 pm","1463"
"720","1167.18s","00:19:17","1,110","05:24:53. 618 pm","1465"
"721","1168.19s","00:19:18","1,110","05:24:54. 115 pm","1467"
"722","1169.19s","00:19:19","1,110","05:24:55. 118 pm","1470"
"723","1170.19s","00:19:20","1,110","05:24:56. 661 pm","1472"
"724","1171.22s","00:19:21","1,110","05:24:58. 164 pm","1474"
"725","1172.18s","00:19:22","1,110","05:24:58. 664 pm","1475"
"726","1173.18s","00:19:23","1,110","05:24:59. 166 pm","1476"
"727","1174.23s","00:19:24","1,110","05:25:00. 161 pm","1479"
"728","1175.19s","00:19:25","1,110","05:25:01. 187 pm","1480"
"729","1176.19s","00:19:26","1,110","05:25:02. 187 pm","1481"
"730","1177.21s","00:19:27","1,110","05:25:02. 690 pm","1483"
"731","1178.19s","00:19:28","1,110","05:25:05. 213 pm","1485"
"732","1179.19s","00:19:29","1,110","05:25:05. 213 pm","1487"
"733","1180.24s","00:19:30","1,110","05:25:06. 723 pm","1488"
"734","1181.21s","00:19:31","1,110","05:25:07. 231 pm","1489"
"735","1182.19s","00:19:32","1,110","05:25:08. 243 pm","1493"
"736","1183.22s","00:19:33","1,110","05:25:10. 254 pm","1495"
"737","1184.20s","00:19:34","1,110","05:25:10. 754 pm","1496"
"738","1185.20s","00:19:35","1,110","05:25:10. 754 pm","1496"
"739","1186.22s","00:19:36","1,110","05:25:10. 754 pm","1497"
"740","1187.20s","00:19:37","1,110","05:25:13. 630 pm","1497"
"741","1188.20s","00:19:38","1,110","05:25:15. 029 pm","1499"
"742","1189.20s","00:19:39","1,110","05:25:15. 900 pm","1500"
"743","1190.18s","00:19:40","1,110","05:25:15. 900 pm","1500"
"744","1191.17s","00:19:41","1,110","05:25:15. 900 pm","1500"
"745","1192.20s","00:19:42","1,110","05:25:15. 900 pm","1503"
"746","1193.18s","00:19:43","1,110","05:25:19. 031 pm","1503"
"747","1194.19s","00:19:44","1,110","05:25:20. 282 pm","1505"
"748","1195.22s","00:19:45","1,110","05:25:21. 777 pm","1506"
"749","1196.19s","00:19:46","1,110","05:25:22. 768 pm","1509"
"750","1197.19s","00:19:47","1,110","05:25:23. 270 pm","1509"
"751","1198.20s","00:19:48","1,110","05:25:23. 270 pm","1509"
"752","1199.21s","00:19:49","1,110","05:25:23. 270 pm","1509"
"753","1200.21s","00:19:50","1,110","05:25:23. 270 pm","1509"
"754","1201.23s","00:19:51","1,110","05:25:27. 268 pm","1511"
"755","1202.18s","00:19:52","1,110","05:25:27. 895 pm","1511"
"756","1203.20s","00:19:53","1,110","05:25:27. 895 pm","1511"
"757","1204.28s","00:19:54","1,110","05:25:27. 895 pm","1512"
"758","1205.25s","00:19:55","1,110","05:25:32. 291 pm","1514"
"759","1206.22s","00:19:56","1,110","05:25:32. 791 pm","1515"
"760","1207.20s","00:19:57","1,110","05:25:32. 791 pm","1515"
"761","1208.22s","00:19:58","1,110","05:25:32. 791 pm","1515"
"762","1209.23s","00:19:59","1,110","05:25:35. 416 pm","1517"
"763","1210.19s","00:20:00","1,130","05:25:36. 413 pm","1519"
"764","1211.21s","00:20:01","1,130","05:25:38. 154 pm","1521"
"765","1212.19s","00:20:02","1,130","05:25:38. 154 pm","1521"
"766","1213.19s","00:20:03","1,130","05:25:39. 157 pm","1524"
"767","1214.19s","00:20:04","1,130","05:25:39. 660 pm","1524"
"768","1215.22s","00:20:05","1,130","05:25:40. 685 pm","1525"
"769","1216.18s","00:20:06","1,130","05:25:40. 685 pm","1526"
"770","1217.18s","00:20:07","1,130","05:25:42. 695 pm","1527"
"771","1218.19s","00:20:08","1,130","05:25:42. 695 pm","1527"
"772","1219.19s","00:20:09","1,130","05:25:42. 695 pm","1528"
"773","1220.17s","00:20:10","1,130","05:25:43. 686 pm","1530"
"774","1221.22s","00:20:11","1,130","05:25:45. 699 pm","1530"
"775","1222.20s","00:20:12","1,130","05:25:45. 699 pm","1530"
"776","1223.19s","00:20:13","1,130","05:25:45. 699 pm","1530"
"777","1224.19s","00:20:14","1,130","05:25:45. 699 pm","1532"
"778","1225.18s","00:20:15","1,130","05:25:51. 078 pm","1533"
"779","1226.18s","00:20:16","1,130","05:25:52. 600 pm","1535"
"780","1227.52s","00:20:17","1,130","05:25:53. 357 pm","1535"
"781","1228.86s","00:20:18","1,130","05:25:55. 123 pm","1539"
"782","1230.00s","00:20:20","1,130","05:25:56. 631 pm","1542"
"783","1231.45s","00:20:21","1,130","05:25:57. 129 pm","1542"
"784","1232.47s","00:20:22","1,130","05:25:58. 130 pm","1546"
"785","1233.47s","00:20:23","1,130","05:25:59. 138 pm","1548"
"786","1234.50s","00:20:24","1,130","05:26:00. 639 pm","1551"
"787","1235.48s","00:20:25","1,130","05:26:02. 153 pm","1552"
"788","1236.49s","00:20:26","1,130","05:26:02. 153 pm","1552"
"789","1237.51s","00:20:27","1,130","05:26:03. 661 pm","1557"
"790","1238.51s","00:20:28","1,130","05:26:05. 186 pm","1558"
"791","1239.50s","00:20:29","1,130","05:26:05. 186 pm","1558"
"792","1240.50s","00:20:30","1,130","05:26:05. 186 pm","1558"
"793","1241.53s","00:20:31","1,130","05:26:05. 186 pm","1558"
"794","1242.53s","00:20:32","1,130","05:26:05. 186 pm","1558"
"795","1243.52s","00:20:33","1,130","05:26:05. 186 pm","1558"
"796","1244.51s","00:20:34","1,130","05:26:05. 186 pm","1558"
"797","1245.49s","00:20:35","1,130","05:26:11. 202 pm","1563"
"798","1246.49s","00:20:36","1,130","05:26:13. 213 pm","1564"
"799","1247.50s","00:20:37","1,130","05:26:14. 709 pm","1567"
"800","1248.50s","00:20:38","1,130","05:26:14. 709 pm","1567"
"801","1249.50s","00:20:39","1,130","05:26:15. 711 pm","1569"
"802","1250.50s","00:20:40","1,130","05:26:16. 708 pm","1571"
"803","1251.51s","00:20:41","1,130","05:26:16. 708 pm","1573"
"804","1252.49s","00:20:42","1,130","05:26:17. 716 pm","1574"
"805","1253.49s","00:20:43","1,130","05:26:18. 845 pm","1575"
"806","1254.56s","00:20:44","1,130","05:26:19. 345 pm","1576"
"807","1255.72s","00:20:45","1,130","05:26:20. 219 pm","1577"
"808","1256.75s","00:20:46","1,130","05:26:22. 714 pm","1579"
"809","1257.75s","00:20:47","1,130","05:26:23. 716 pm","1581"
"810","1258.75s","00:20:48","1,130","05:26:24. 231 pm","1581"
"811","1259.75s","00:20:49","1,130","05:26:26. 501 pm","1584"
"812","1260.74s","00:20:50","1,130","05:26:27. 502 pm","1586"
"813","1261.73s","00:20:51","1,130","05:26:27. 502 pm","1586"
"814","1262.73s","00:20:52","1,130","05:26:29. 379 pm","1587"
"815","1263.76s","00:20:53","1,130","05:26:29. 379 pm","1587"
"816","1264.75s","00:20:54","1,130","05:26:31. 375 pm","1588"
"817","1265.76s","00:20:55","1,130","05:26:32. 880 pm","1591"
"818","1266.77s","00:20:56","1,130","05:26:32. 880 pm","1592"
"819","1267.77s","00:20:57","1,130","05:26:33. 377 pm","1594"
"820","1268.75s","00:20:58","1,130","05:26:34. 375 pm","1594"
"821","1269.78s","00:20:59","1,130","05:26:35. 371 pm","1598"
"822","1270.80s","00:21:00","1,130","05:26:36. 885 pm","1600"
"823","1272.08s","00:21:01","1,130","05:26:38. 946 pm","1604"
"824","1273.40s","00:21:03","1,130","05:26:40. 445 pm","1606"
"825","1274.50s","00:21:04","1,130","05:26:40. 941 pm","1607"
"826","1275.73s","00:21:05","1,130","05:26:41. 942 pm","1609"
